4.7951617,4.801997,4.810824,4.8173175,4.826553,4.835172,4.846288,4.8575597,4.8691807,4.881889,4.893458,4.908334,4.921044,4.939398,4.9542947,4.975278,4.9889526,5.0175595,5.042963,5.0969324,5.1473956,5.207267,5.2446103,5.288799,5.3151574,5.34098,5.354419,5.3674765,5.3757243,5.3833294,5.3901057,5.3958,5.401957,5.4063582,5.412061,5.4165134,5.421492,5.4244304,5.4255967,5.4243393,5.419275,5.4128423,5.402804,5.392918,5.3776646,5.3617826,5.3428683,5.320714,5.28804,5.259823,5.2500434,5.242579,5.23041,5.2184806
4.8269596,4.8335905,4.8421416,4.848456,4.857754,4.866362,4.8766065,4.8869247,4.898222,4.911153,4.9232755,4.9384956,4.950877,4.9690013,4.984845,5.0030017,5.010297,5.038803,5.0709963,5.128021,5.1765814,5.23561,5.2728815,5.316522,5.3423343,5.3678436,5.381248,5.394244,5.4025464,5.4103713,5.417205,5.422613,5.42838,5.432629,5.438002,5.442103,5.44651,5.4489937,5.4495926,5.4479966,5.4423485,5.435443,5.424833,5.414587,5.3990545,5.382962,5.3631334,5.340537,5.3088737,5.282225,5.273281,5.266611,5.2552094,5.243837
4.8647995,4.8711944,4.8794436,4.885531,4.8945694,4.902927,4.9126916,4.9225473,4.9335427,4.9462833,4.9582777,4.973297,4.9853244,5.003376,5.0197887,5.0373955,5.0429173,5.0711927,5.104998,5.1624646,5.2101736,5.2680345,5.304318,5.3469415,5.3722014,5.397246,5.4104967,5.423315,5.4315825,5.4395432,5.4463806,5.451495,5.456866,5.4609504,5.4659376,5.469626,5.473341,5.4752655,5.4751263,5.473057,5.4666505,5.4591575,5.4478307,5.4371443,5.421259,5.405,5.3845186,5.3617964,5.3312,5.3063498,5.2989907,5.2936215,5.2827244,5.271595
4.908361,4.914552,4.9225097,4.9283557,4.937093,4.94525,4.9549103,4.964717,4.9755917,4.9880924,4.9997725,5.0143933,5.026209,5.0437,5.059171,5.0768256,5.083733,5.11193,5.1441827,5.199554,5.24576,5.3016124,5.336563,5.3779554,5.402707,5.4271264,5.440048,5.4525924,5.460766,5.4687657,5.4755077,5.480256,5.485179,5.489089,5.493669,5.496902,5.499913,5.5013037,5.500508,5.4980526,5.491054,5.4831314,5.471343,5.460453,5.444506,5.4284034,5.407903,5.3856587,5.3565044,5.333591,5.327827,5.32372,5.313357,5.302491
4.9489665,4.9550433,4.9627976,4.9684505,4.976986,4.985033,4.9946365,5.0044684,5.0154,5.0279503,5.039639,5.0542064,5.066158,5.082966,5.0969367,5.1137795,5.1213603,5.1494484,5.180885,5.2341356,5.278148,5.3315887,5.3652205,5.40563,5.4301925,5.453962,5.466368,5.4786386,5.486784,5.494858,5.501546,5.5059676,5.510492,5.514255,5.51849,5.5213227,5.523767,5.5247545,5.5235367,5.520894,5.513601,5.5054793,5.493568,5.482743,5.4670415,5.4513335,5.431175,5.4096546,5.3819942,5.3609276,5.3567147,5.35374,5.343719,5.332971
5.000237,5.006175,5.013678,5.0190935,5.0274134,5.035386,5.045009,5.0549808,5.06609,5.0788307,5.090657,5.10535,5.118159,5.133065,5.141909,5.156973,5.1683455,5.198027,5.2277765,5.2775626,5.318233,5.3682003,5.4000688,5.4388337,5.462852,5.485971,5.4981155,5.510162,5.518222,5.52627,5.532773,5.536765,5.5408406,5.5444903,5.5484095,5.5508227,5.5527296,5.553374,5.5518794,5.549192,5.541839,5.5337214,5.5220127,5.5115414,5.4964395,5.481451,5.4621363,5.4417963,5.4160767,5.396951,5.393818,5.39168,5.382394,5.372132
5.042805,5.048588,5.0558467,5.0610623,5.069213,5.0771413,5.08679,5.096878,5.1081266,5.121015,5.1328244,5.1478686,5.162771,5.1750565,5.175235,5.187495,5.2055407,5.2389035,5.2668376,5.3135605,5.351459,5.3985605,5.4289556,5.4660187,5.489255,5.5120497,5.5244136,5.536404,5.544362,5.552385,5.5586596,5.5621586,5.565751,5.5693064,5.572991,5.575066,5.5765786,5.5769963,5.575354,5.5726895,5.5653806,5.5573397,5.5458946,5.535777,5.5212064,5.50681,5.4882207,5.468847,5.444543,5.4270043,5.425296,5.424023,5.4146748,5.4041996
5.100457,5.1060376,5.112952,5.1178675,5.125752,5.1335797,5.1431894,5.1533756,5.1647797,5.1779084,5.190267,5.205041,5.218932,5.2287164,5.2254553,5.2376437,5.259949,5.2950068,5.320972,5.363474,5.3972235,5.4401903,5.468541,5.5029154,5.524713,5.54703,5.5598445,5.5717745,5.579451,5.5869975,5.5928164,5.5961366,5.599696,5.6033483,5.60696,5.608774,5.6099696,5.6102004,5.6084805,5.6058946,5.5987463,5.5908985,5.5799236,5.5703754,5.5566664,5.543218,5.525864,5.5079174,5.4861703,5.4694023,5.463975,5.461107,5.4562054,5.449741
5.1426215,5.1480684,5.1547246,5.1593933,5.167044,5.174754,5.1842685,5.194473,5.2059584,5.2192864,5.232496,5.246447,5.2563615,5.2654366,5.267141,5.2824483,5.303265,5.336531,5.361722,5.401163,5.431451,5.4711313,5.4979644,5.530139,5.5506783,5.572671,5.585946,5.5978446,5.6051617,5.611922,5.6172194,5.62081,5.624851,5.628737,5.6324477,5.6341877,5.6352515,5.63538,5.633609,5.631053,5.6239967,5.6162753,5.6056237,5.596485,5.5834413,5.570748,5.554403,5.5375485,5.518384,5.500993,5.4873486,5.4808087,5.484061,5.4850063
5.204977,5.2102127,5.2164984,5.220838,5.2281704,5.235723,5.245116,5.255362,5.2669783,5.280608,5.2951436,5.307774,5.3114815,5.319182,5.3281136,5.3480773,5.3669477,5.397119,5.420193,5.455209,5.4814095,5.516794,5.5413585,5.5705304,5.589291,5.6100783,5.623185,5.634813,5.6419835,5.6483307,5.6535153,5.657506,5.662135,5.6663766,5.6703353,5.67209,5.6731806,5.673333,5.671771,5.669481,5.6629086,5.655649,5.6458344,5.6375546,5.6257753,5.614394,5.5998373,5.584748,5.5681868,5.5510917,5.5329523,5.5237784,5.5305033,5.5352635
5.250799,5.2558713,5.261889,5.266007,5.27312,5.2805705,5.2898993,5.3002024,5.3119383,5.3258123,5.3414035,5.352972,5.3518434,5.358123,5.371986,5.395376,5.4133205,5.4411397,5.461968,5.493741,5.5175786,5.55014,5.5730085,5.6001387,5.6176558,5.6370573,5.649454,5.660744,5.6681004,5.6747074,5.680287,5.6845527,5.6894975,5.693999,5.698191,5.700022,5.7012596,5.701539,5.700314,5.6983643,5.692379,5.685644,5.6766915,5.669224,5.658576,5.6482983,5.635257,5.621572,5.6060705,5.590149,5.574355,5.5653934,5.5685573,5.570953
5.320894,5.325694,5.331171,5.3347754,5.3415465,5.348905,5.3580685,5.3682866,5.3799205,5.39396,5.410475,5.421843,5.4182253,5.423682,5.440134,5.4649143,5.4819546,5.5066323,5.5239825,5.5516973,5.5731964,5.602412,5.62294,5.647325,5.6631236,5.6806192,5.691953,5.702538,5.709793,5.7163777,5.7221527,5.7265954,5.7318563,5.7366567,5.7412143,5.743253,5.744843,5.745398,5.7447534,5.7433367,5.7382445,5.7322755,5.7245016,5.718082,5.7088656,5.699995,5.689032,5.677258,5.663165,5.648401,5.6349497,5.625102,5.622158,5.6213355
5.374568,5.3791404,5.3842382,5.3874965,5.3940535,5.4013476,5.410331,5.420364,5.4317694,5.4457383,5.4622393,5.4742136,5.4720254,5.477915,5.49318,5.5165486,5.533238,5.555747,5.5703063,5.595509,5.616153,5.6435,5.6624017,5.684956,5.699573,5.7157245,5.72622,5.736142,5.7431,5.7494473,5.7551537,5.7595816,5.764973,5.769945,5.774798,5.7770677,5.779026,5.779854,5.7797127,5.7787247,5.7743325,5.7689447,5.7619987,5.7562675,5.7479672,5.7400017,5.7304893,5.7200313,5.7068105,5.69259,5.680521,5.6694403,5.661155,5.657819
5.4454384,5.449645,5.4567866,5.462838,5.469948,5.476144,5.484568,5.494317,5.5065103,5.519621,5.530877,5.540479,5.543181,5.553296,5.5678396,5.589703,5.6059146,5.624896,5.6348,5.6565967,5.676891,5.702111,5.718757,5.73893,5.752071,5.76657,5.776087,5.78525,5.7919426,5.7981353,5.803925,5.8084607,5.814157,5.8194456,5.824796,5.8274555,5.8299484,5.8311257,5.8316336,5.8312,5.827708,5.8230615,5.8171587,5.812292,5.80517,5.798409,5.7908783,5.7822394,5.770194,5.7567353,5.7460346,5.734482,5.722908,5.717667
5.500877,5.504734,5.5141335,5.523319,5.531358,5.536696,5.54472,5.5540633,5.5667205,5.5783315,5.5833697,5.5901837,5.5984163,5.6135387,5.6275487,5.6481476,5.664026,5.6801677,5.686249,5.7056155,5.7261286,5.7500935,5.765145,5.7837353,5.795941,5.8094077,5.8183403,5.827048,5.833611,5.83977,5.845688,5.850341,5.85629,5.861823,5.86758,5.8705816,5.873523,5.8749743,5.8759966,5.8760037,5.873232,5.8691783,5.864072,5.8598404,5.853589,5.8477063,5.8415914,5.834261,5.823123,5.8102612,5.800126,5.7889085,5.777501,5.7718797
5.579313,5.5826383,5.589538,5.5964227,5.605695,5.613893,5.623078,5.6312265,5.6398106,5.647728,5.6524477,5.661214,5.672182,5.6891365,5.702648,5.7221146,5.7374225,5.75101,5.753991,5.770479,5.7899323,5.8119535,5.8254986,5.842481,5.8537846,5.8662925,5.874732,5.8830633,5.8895354,5.8956666,5.9016614,5.9063625,5.912448,5.918107,5.924188,5.9275236,5.931001,5.932841,5.9346395,5.9353395,5.933741,5.93068,5.926885,5.923658,5.918737,5.914009,5.909347,5.903355,5.893677,5.881806,5.8719225,5.860685,5.84947,5.843745
5.6550446,5.657839,5.6605716,5.662984,5.672252,5.6831436,5.6931243,5.700046,5.704304,5.709567,5.7175627,5.7299843,5.740772,5.756758,5.7698865,5.7886043,5.803326,5.815334,5.8166814,5.830963,5.8489256,5.869303,5.8820057,5.898035,5.908862,5.920896,5.929141,5.9373226,5.9437637,5.949876,5.955859,5.960517,5.9665704,5.9721894,5.9783955,5.9819345,5.985815,5.9879837,5.9904747,5.9918113,5.9913187,5.98921,5.9866543,5.984349,5.980623,5.976832,5.973116,5.9679976,5.9596705,5.948755,5.9387426,5.927489,5.91727,5.9116983
5.7398453,5.742095,5.7437987,5.7449837,5.7513003,5.75925,5.766877,5.7732263,5.7785296,5.785659,5.7947583,5.807642,5.8182306,5.833538,5.846122,5.863887,5.877941,5.8880143,5.887279,5.8992767,5.916062,5.9349546,5.9468055,5.9619102,5.9722786,5.983831,5.9918437,5.9998245,6.0061617,6.012166,6.018042,6.0225835,6.0285406,6.034088,6.0403843,6.044104,6.048348,6.05081,6.05393,6.05585,6.0563717,6.0551353,6.0537205,6.052272,6.0496526,6.0467644,6.044062,6.0398936,6.0328197,6.02283,6.012917,6.001861,5.9929676,5.9866
5.8303876,5.8320637,5.8338428,5.8350377,5.837868,5.8414636,5.846037,5.852042,5.859847,5.8698435,5.8790684,5.891007,5.9009247,5.9153495,5.9274054,5.9442983,5.9577327,5.965946,5.9631763,5.9730825,5.988914,6.0065937,6.0177712,6.0321636,6.0422077,6.0534353,6.061312,6.069166,6.075434,6.0813704,6.087167,6.0916166,6.097469,6.1029153,6.109227,6.113061,6.1175613,6.120239,6.1238527,6.1262455,6.127641,6.127186,6.126783,6.1260867,6.1244087,6.1222625,6.1203957,6.1170073,6.1109366,6.1017613,6.0920954,6.0814424,6.073837,6.066955
5.9145665,5.9156713,5.916683,5.917273,5.9190426,5.9216647,5.9252925,5.9306984,5.9381337,5.947908,5.956853,5.968435,5.978057,5.992038,6.003755,6.0200186,6.033021,6.0395784,6.0348687,6.0428696,6.0579042,6.0745,6.085039,6.0987725,6.108531,6.119505,6.1273284,6.135141,6.1414557,6.147475,6.153364,6.1578608,6.1637225,6.1691203,6.1754627,6.179393,6.1840997,6.1869445,6.1909604,6.193745,6.195921,6.1961923,6.1967144,6.196691,6.195827,6.1942964,6.1931157,6.190353,6.185074,6.17658,6.1672125,6.1569734,6.1500187,6.143766
6.017318,6.017761,6.017765,6.0176144,6.0188055,6.0211315,6.0242257,6.028895,6.035191,6.04384,6.052152,6.0632267,6.0724816,6.0859213,6.097175,6.112653,6.1251426,6.129799,6.122872,6.128786,6.1430397,6.158545,6.168446,6.181499,6.1909432,6.2016397,6.2093887,6.2171316,6.2234635,6.2295394,6.235507,6.240059,6.245923,6.251249,6.257574,6.2615585,6.2664213,6.2694077,6.2737894,6.276938,6.2799106,6.2809587,6.2824783,6.2831893,6.2831926,6.2822957,6.2818117,6.279666,6.275121,6.267343,6.2584906,6.248854,6.2423916,6.237099
6.100453,6.100383,6.099642,6.0989103,6.0993366,6.101052,6.1035104,6.1076584,6.1133795,6.1215057,6.1294374,6.1401086,6.1490445,6.161972,6.1727777,6.187549,6.1996,6.202727,6.1940384,6.1983376,6.2120304,6.2267685,6.236246,6.248825,6.2580404,6.2685304,6.2762036,6.283859,6.290137,6.2961626,6.3020782,6.3065934,6.3123665,6.3175597,6.3237796,6.327738,6.3326583,6.335731,6.340363,6.343774,6.3473625,6.349034,6.3513713,6.3526974,6.353423,6.353052,6.353144,6.3514853,6.3474717,6.3402247,6.331837,6.3227015,6.3166404,6.3117757
6.2142863,6.2136173,6.2119956,6.210559,6.2100396,6.2109756,6.212614,6.2160482,6.2209606,6.2282767,6.2355537,6.2454553,6.2537556,6.265714,6.2756944,6.2892623,6.300535,6.3016787,6.290927,6.2932677,6.306225,6.3199596,6.328857,6.340727,6.3495116,6.3595357,6.366924,6.374296,6.3803954,6.386274,6.39212,6.3966312,6.4024334,6.4076266,6.4139047,6.417938,6.4230213,6.426234,6.431154,6.434825,6.438996,6.441242,6.4443555,6.4462814,6.4477277,6.4478955,6.448556,6.4474216,6.444034,6.437541,6.4299464,6.4216094,6.416049,6.4116297
