16.33024,21.743877,25.51643,26.020512,25.530209,25.541264,25.553108,25.597805,25.620724,25.606737,25.582846,25.562561,25.543133,25.535576,25.531073,25.533012,25.534435,25.5349,25.532085,25.526005,25.518217,25.508808,25.50129,25.491621,25.482197,25.471878,25.466482,25.457447,25.449617,25.436466,25.425694,25.413944,25.408113,25.399464,25.393528,25.387247,25.383701,25.379553,25.376143,25.37151,25.366629,25.36212,25.357252,25.353344,25.347996,25.343277,25.336843,25.332207,25.32561,25.320862,25.314293,25.309853,25.304323,25.300974,25.29661,25.293615,25.28978,25.286474,25.2819,25.277256,25.272543,25.267635,25.263075,25.258196,25.25456,25.250532,25.247849,25.244379,25.242136,25.237856,25.234213,25.227278,25.221079,25.2109,25.201723,25.187164,25.173506,25.156569,25.141218,25.124205,25.107798,25.091795,25.076174,25.064383,25.052305,25.043295,25.034805,25.03106,25.02541,25.020752,25.014631,25.010715,25.005764,25.002975,25.001707,25.003191,25.007576,25.011847,25.014904,25.010237,25.006304,24.970463,24.892277,24.816051,24.778944,24.81166,24.95668,25.066202,25.641527,22.007633,16.137165,10.81766,8.987637
16.37605,21.772575,25.528599,26.004225,25.499544,25.525818,25.544554,25.576057,25.585451,25.56694,25.538853,25.517199,25.502745,25.503365,25.503902,25.506086,25.506924,25.505705,25.502089,25.495726,25.487646,25.47807,25.470383,25.460611,25.451092,25.440939,25.435886,25.427345,25.41985,25.407045,25.396418,25.385038,25.379559,25.371082,25.365059,25.358662,25.355026,25.350962,25.347672,25.342966,25.337975,25.333427,25.328644,25.324842,25.31982,25.315462,25.30962,25.305443,25.299597,25.295446,25.28976,25.285952,25.281181,25.278288,25.274605,25.272139,25.268976,25.266209,25.262259,25.258116,25.25389,25.249329,25.245087,25.240149,25.236113,25.231436,25.228336,25.224134,25.221272,25.215958,25.211458,25.203732,25.197262,25.186634,25.177149,25.162256,25.148445,25.131498,25.116188,25.098938,25.082254,25.066116,25.050507,25.038843,25.026913,25.017876,25.0096,25.006186,25.001265,24.997257,24.992334,24.98943,24.986967,24.986528,24.98654,24.987198,24.988596,24.988188,24.982605,24.973572,24.973131,24.951982,24.898483,24.83802,24.794971,24.810436,24.928047,25.06733,25.72186,22.160833,16.313602,10.982242,9.111302
16.590633,21.888441,25.52851,25.964825,25.453772,25.493914,25.51861,25.53619,25.531523,25.508074,25.479342,25.461845,25.45122,25.45371,25.455648,25.457844,25.458344,25.456522,25.452871,25.446684,25.438547,25.428772,25.420818,25.4108,25.401161,25.391098,25.386236,25.378206,25.371235,25.359138,25.348965,25.338364,25.333513,25.325853,25.320377,25.314566,25.311314,25.307886,25.305151,25.30089,25.296211,25.29191,25.287512,25.284172,25.279928,25.276274,25.271456,25.268045,25.263317,25.259987,25.255424,25.252363,25.24854,25.246233,25.243399,25.241585,25.239325,25.237291,25.234125,25.230583,25.226946,25.222794,25.21887,25.21387,25.209497,25.20409,25.200375,25.195127,25.191412,25.184761,25.179224,25.1703,25.163189,25.151754,25.141806,25.126326,25.11217,25.094975,25.079538,25.06195,25.044968,25.028648,25.013077,25.00163,24.989964,24.980984,24.972927,24.969774,24.96544,24.961973,24.957952,24.95576,24.955227,24.95677,24.958906,24.96073,24.963427,24.962961,24.954134,24.942665,24.941648,24.929644,24.898607,24.855728,24.813257,24.81276,24.893229,25.062737,25.807138,22.349464,16.55988,11.217493,9.274504
16.838655,22.016829,25.513357,25.923014,25.417917,25.464224,25.491302,25.501402,25.489937,25.464624,25.439363,25.428791,25.41903,25.416794,25.416035,25.417835,25.41819,25.41691,25.413874,25.408224,25.400349,25.390553,25.382452,25.372253,25.36257,25.352486,25.347551,25.339718,25.333101,25.32157,25.311821,25.30185,25.29747,25.290676,25.28596,25.280954,25.278242,25.275585,25.273516,25.269938,25.265808,25.261892,25.25796,25.255163,25.251682,25.248644,25.244675,25.241894,25.238007,25.235245,25.231403,25.228792,25.22558,25.223677,25.221386,25.21998,25.218323,25.216805,25.214182,25.211046,25.20778,25.20385,25.200071,25.195019,25.190521,25.184683,25.180502,25.174507,25.170218,25.162708,25.156553,25.146748,25.139015,25.126907,25.11661,25.100634,25.08614,25.068605,25.052954,25.035116,25.017965,25.001522,24.985983,24.974705,24.963259,24.954369,24.94648,24.943481,24.939455,24.936272,24.932602,24.930609,24.930674,24.932955,24.93693,24.941044,24.948036,24.951473,24.945856,24.934637,24.928623,24.91506,24.893023,24.859877,24.821758,24.814169,24.871391,25.0504,25.833683,22.448364,16.725378,11.3843775,9.380038
17.285643,22.254715,25.492434,25.863668,25.376314,25.431883,25.4631,25.46323,25.445517,25.422703,25.399267,25.388933,25.377348,25.372368,25.369774,25.371325,25.371637,25.370867,25.368528,25.36354,25.356033,25.346308,25.338104,25.327782,25.318123,25.308136,25.303225,25.295752,25.289612,25.2789,25.269814,25.26071,25.256903,25.251081,25.247173,25.24309,25.241034,25.239271,25.237995,25.235294,25.231945,25.228647,25.225437,25.223381,25.220877,25.218594,25.21568,25.213722,25.210955,25.208961,25.206144,25.204187,25.201908,25.200651,25.199156,25.198286,25.197412,25.196526,25.194538,25.191832,25.18895,25.185217,25.181572,25.176378,25.17162,25.16518,25.16043,25.153536,25.148554,25.140047,25.133188,25.122452,25.114119,25.101313,25.09061,25.074057,25.059132,25.041142,25.025139,25.006836,24.989315,24.972614,24.957024,24.945866,24.934578,24.925703,24.917902,24.915022,24.911234,24.908255,24.904858,24.903028,24.90376,24.906883,24.912569,24.918617,24.928766,24.93537,24.934378,24.925217,24.913586,24.898373,24.888212,24.867039,24.832697,24.816074,24.84749,25.032995,25.84288,22.602474,17.07044,11.73256,9.554059
17.68566,22.46938,25.474527,25.818672,25.352198,25.413225,25.447083,25.441334,25.422203,25.404676,25.381529,25.36639,25.351404,25.345789,25.342403,25.34384,25.344193,25.34378,25.341965,25.337502,25.330376,25.320852,25.3127,25.302431,25.292904,25.283104,25.278284,25.271114,25.265312,25.255215,25.246649,25.238163,25.234709,25.229471,25.226023,25.222534,25.220953,25.21982,25.219147,25.217142,25.214468,25.211761,25.2092,25.207739,25.205938,25.204153,25.201954,25.200573,25.198599,25.197151,25.195066,25.193588,25.19203,25.191305,25.190403,25.189894,25.189547,25.18907,25.187477,25.185001,25.182304,25.178637,25.175028,25.169693,25.16471,25.157854,25.152754,25.145323,25.139925,25.130865,25.12364,25.112438,25.103819,25.090643,25.079685,25.062756,25.047514,25.029148,25.012817,24.994078,24.976192,24.959257,24.943577,24.932432,24.921165,24.912245,24.904434,24.901604,24.897875,24.89493,24.891577,24.889774,24.890753,24.894217,24.900574,24.907377,24.918457,24.92644,24.92957,24.923098,24.907608,24.889982,24.886055,24.87082,24.836939,24.814941,24.834692,25.01728,25.817606,22.719553,17.414892,12.084485,9.705209
18.050781,22.664598,25.460384,25.782494,25.334972,25.39639,25.429977,25.421013,25.401943,25.388416,25.366217,25.348463,25.331217,25.324621,25.320286,25.32147,25.321756,25.321665,25.320312,25.316381,25.309723,25.300543,25.292534,25.282438,25.27316,25.263695,25.259077,25.252317,25.246908,25.237417,25.229307,25.221405,25.218319,25.213581,25.210503,25.207584,25.206553,25.206242,25.206379,25.205221,25.203344,25.20139,25.1996,25.19879,25.1977,25.196396,25.194885,25.194065,25.192865,25.19195,25.190588,25.18959,25.188772,25.188604,25.188332,25.188217,25.188457,25.188437,25.187302,25.18511,25.182632,25.179062,25.175535,25.170109,25.164925,25.157694,25.15229,25.144384,25.138618,25.129036,25.121443,25.109785,25.100895,25.08728,25.075968,25.058537,25.04288,25.024033,25.00728,24.987972,24.969646,24.952494,24.93677,24.925627,24.914413,24.905512,24.897802,24.89511,24.891535,24.88865,24.885443,24.883781,24.884974,24.88862,24.895353,24.902603,24.914356,24.923328,24.929155,24.924349,24.906462,24.886751,24.88617,24.871832,24.832794,24.804617,24.818874,25.000328,25.780128,22.858871,17.846308,12.527339,9.892956
18.25225,22.771345,25.453577,25.76668,25.32988,25.386492,25.417416,25.409782,25.392859,25.380823,25.35906,25.340425,25.322336,25.315275,25.310461,25.31147,25.311743,25.311905,25.310959,25.30755,25.301453,25.292812,25.28516,25.275484,25.266645,25.257668,25.253325,25.246956,25.241861,25.232796,25.224976,25.21744,25.214575,25.21012,25.207245,25.204733,25.204157,25.204548,25.205404,25.204985,25.203812,25.202562,25.201477,25.201204,25.200674,25.199743,25.198746,25.198332,25.197668,25.197105,25.196203,25.195494,25.195137,25.19532,25.195421,25.195528,25.196102,25.196356,25.195501,25.193491,25.191132,25.187605,25.184124,25.178658,25.173365,25.165964,25.160433,25.15235,25.146442,25.136675,25.128967,25.117178,25.108223,25.094398,25.082853,25.065111,25.049192,25.030014,25.012959,24.993242,24.974617,24.957384,24.941679,24.93051,24.919283,24.910376,24.902702,24.90007,24.896517,24.893583,24.890379,24.888765,24.889847,24.893288,24.89968,24.906614,24.91796,24.926758,24.932943,24.928585,24.911137,24.890472,24.887976,24.868906,24.822556,24.791775,24.81139,24.9883,25.729488,22.963089,18.229116,12.928242,10.060967
18.430569,22.864017,25.444414,25.748274,25.319668,25.37083,25.399483,25.394783,25.379839,25.36714,25.344568,25.325428,25.306799,25.29949,25.294455,25.295471,25.295933,25.296528,25.296331,25.29382,25.288605,25.2808,25.273783,25.264843,25.256739,25.24847,25.244423,25.23848,25.233736,25.22521,25.217796,25.210697,25.208046,25.204052,25.201624,25.199743,25.19975,25.200935,25.202564,25.203032,25.202738,25.2023,25.20206,25.202497,25.20278,25.202448,25.20223,25.202408,25.202465,25.202347,25.201954,25.201517,25.201574,25.202051,25.202436,25.202677,25.203476,25.203924,25.203295,25.201437,25.199162,25.195625,25.192125,25.186577,25.181204,25.173662,25.168001,25.159756,25.15374,25.143915,25.136234,25.124447,25.115473,25.10156,25.089905,25.072023,25.055973,25.036596,25.01934,24.999382,24.980612,24.96341,24.947767,24.93658,24.925262,24.916248,24.908403,24.905655,24.901873,24.898737,24.895245,24.893435,24.894129,24.897211,24.903002,24.909397,24.919971,24.928295,24.934351,24.930544,24.91519,24.894703,24.888708,24.864113,24.812174,24.781595,24.810202,24.977373,25.665073,23.05888,18.627693,13.355801,10.248481
18.522038,22.910196,25.440128,25.737156,25.309767,25.35572,25.382341,25.380665,25.36721,25.352968,25.329472,25.310537,25.29203,25.284782,25.279842,25.280998,25.281788,25.282894,25.28353,25.282017,25.27786,25.271135,25.264977,25.257015,25.24983,25.24245,25.238827,25.233389,25.229004,25.221033,25.214052,25.207396,25.204939,25.201374,25.199358,25.198078,25.198633,25.2005,25.202797,25.204082,25.204638,25.205004,25.20562,25.206762,25.20788,25.20819,25.20879,25.20956,25.210321,25.210625,25.210682,25.210447,25.210787,25.211433,25.21194,25.212185,25.213036,25.213535,25.212994,25.211205,25.208961,25.2054,25.201859,25.196234,25.190784,25.183165,25.177462,25.169178,25.16313,25.153408,25.145899,25.134356,25.125559,25.111795,25.100195,25.082432,25.066465,25.047121,25.029839,25.00982,24.991034,24.97396,24.958408,24.947172,24.935656,24.926443,24.918264,24.91526,24.911058,24.90759,24.903631,24.901506,24.901585,24.904089,24.908884,24.914322,24.923462,24.930603,24.935352,24.93136,24.918415,24.898777,24.888485,24.859951,24.807753,24.780876,24.817905,24.96948,25.595345,23.144773,19.0182,13.784156,10.447251
18.572826,22.938505,25.444633,25.733389,25.302164,25.345493,25.37094,25.369505,25.356361,25.342123,25.318796,25.300093,25.281792,25.274624,25.2698,25.27107,25.27219,25.27376,25.275036,25.274313,25.271122,25.265427,25.260063,25.25299,25.246593,25.240065,25.236952,25.232084,25.228024,25.220554,25.213957,25.207712,25.205452,25.202139,25.200298,25.199387,25.200323,25.202679,25.205467,25.207354,25.208572,25.209625,25.210968,25.212666,25.214413,25.215206,25.216404,25.217606,25.218885,25.21951,25.219913,25.219837,25.220377,25.221127,25.221678,25.22189,25.22273,25.223227,25.222685,25.220901,25.218674,25.215117,25.211567,25.205872,25.200294,25.192577,25.186878,25.178606,25.172525,25.162891,25.155533,25.14432,25.135838,25.122362,25.110874,25.093315,25.077503,25.058294,25.041046,25.020964,25.002104,24.985111,24.969591,24.958252,24.946503,24.937073,24.928577,24.92533,24.920744,24.916979,24.912657,24.910324,24.90988,24.911825,24.915638,24.920097,24.927738,24.933533,24.936787,24.932049,24.919611,24.900303,24.887695,24.859606,24.813034,24.790564,24.828276,24.963268,25.538143,23.235092,19.38894,14.185484,10.631095
18.608229,22.953236,25.444006,25.725967,25.291513,25.332966,25.357174,25.355017,25.341768,25.328049,25.305378,25.287096,25.269213,25.262215,25.257563,25.258936,25.260376,25.262392,25.264254,25.264288,25.262102,25.257528,25.253036,25.24695,25.24143,25.235865,25.233374,25.22919,25.225513,25.21864,25.212507,25.20679,25.204803,25.201824,25.200188,25.199688,25.201035,25.203882,25.207153,25.209635,25.211525,25.213303,25.215437,25.217747,25.22023,25.221611,25.223566,25.225311,25.227274,25.22834,25.229246,25.22943,25.230263,25.231148,25.231787,25.231985,25.232819,25.2333,25.23276,25.230995,25.228819,25.225317,25.22181,25.21609,25.210411,25.202631,25.196981,25.188745,25.182632,25.173084,25.165873,25.155037,25.146935,25.133812,25.122492,25.105255,25.089727,25.070824,25.053757,25.033745,25.014917,24.998125,24.982702,24.971273,24.95926,24.94959,24.940722,24.937191,24.93215,24.928015,24.92327,24.920723,24.919659,24.920927,24.923532,24.926752,24.932487,24.936493,24.937662,24.931608,24.918818,24.899786,24.885824,24.860327,24.822178,24.805069,24.841541,24.956842,25.47647,23.331549,19.785677,14.632235,10.868056
18.649294,22.965849,25.434551,25.713926,25.281517,25.32141,25.344242,25.341639,25.328352,25.314959,25.292746,25.274786,25.25721,25.250334,25.245768,25.247162,25.248766,25.25104,25.25325,25.253765,25.252241,25.248426,25.244528,25.23913,25.234222,25.229328,25.227251,25.223526,25.220116,25.21366,25.207853,25.202526,25.200764,25.19809,25.196672,25.196531,25.198204,25.201437,25.205074,25.207998,25.21039,25.212694,25.215445,25.218245,25.221357,25.223278,25.22594,25.228195,25.23081,25.232298,25.2337,25.234154,25.235298,25.236334,25.237118,25.23735,25.23823,25.238737,25.238256,25.236568,25.234476,25.231062,25.227625,25.221954,25.216278,25.208519,25.20293,25.194744,25.188625,25.179148,25.172024,25.161427,25.153568,25.14068,25.12948,25.112501,25.097216,25.078594,25.061733,25.041857,25.023144,25.006584,24.991312,24.979855,24.967674,24.95785,24.948729,24.945015,24.939653,24.935244,24.93018,24.927462,24.92591,24.926634,24.928247,24.93045,24.934631,24.9372,24.936724,24.92963,24.916508,24.897696,24.883024,24.859226,24.826105,24.812586,24.84936,24.950699,25.428425,23.40127,20.079033,14.979016,11.080321
18.691616,22.97202,25.415356,25.692968,25.264507,25.302902,25.324465,25.32166,25.30876,25.29606,25.274632,25.257084,25.239971,25.23331,25.228912,25.23035,25.232141,25.234715,25.237402,25.238577,25.237877,25.235006,25.231884,25.22744,25.223415,25.219519,25.218052,25.215097,25.212196,25.206564,25.201422,25.196886,25.195574,25.193577,25.192667,25.193195,25.195387,25.19921,25.203358,25.206915,25.209991,25.212965,25.216496,25.219957,25.22395,25.22661,25.230265,25.233242,25.236828,25.23899,25.241219,25.242157,25.243856,25.245169,25.246258,25.246622,25.247618,25.248173,25.247776,25.246185,25.244213,25.240906,25.237528,25.231867,25.226166,25.218359,25.212755,25.204481,25.19824,25.18868,25.181568,25.171076,25.163357,25.150604,25.139498,25.122803,25.107845,25.089615,25.07308,25.053497,25.03506,25.01889,25.003881,24.992456,24.980104,24.970083,24.9606,24.956589,24.950737,24.945913,24.940401,24.937466,24.935362,24.9355,24.936102,24.937275,24.939802,24.94075,24.938278,24.929764,24.915756,24.897163,24.882795,24.861664,24.833565,24.823633,24.861773,24.945496,25.371763,23.472115,20.398043,15.369492,11.33819
