4.567764,4.5824876,4.576861,4.6349998,4.5727654,5.178843,6.330577,7.3703594,7.6058664,7.7770233,7.8005557,7.851333,7.8858356,7.9182925,7.928107,7.9406905,7.947936,7.9635234,7.978658,7.991794,8.00122,8.008871,8.015119,8.019779,8.025743,8.031921,8.037158,8.038304,8.040474,8.04307,8.043669,8.0420065,8.035526,8.027631,8.016361,8.006979,7.99611,7.9876184,7.9805155,7.967928,7.950015,7.906263,8.003303,7.641879,6.80788,5.7583456,5.09829,4.6673746,4.6932425,4.7179894,4.7110157,4.7038918,4.702117,4.704241,4.7099466,4.7174892,4.7243366,4.732288,4.738633,4.7451844,4.7499466,4.753351,4.755442,4.7567434,4.7577286,4.758263,4.7595553,4.760998,4.763405,4.7654643,4.766913,4.7668843,4.7668843,4.7668843,4.7680645,4.7699795,4.7730584,4.7765145,4.78113,4.7855544,4.7895436,4.79289
4.552846,4.5667415,4.5649385,4.6236186,4.5464315,5.1668653,6.370281,7.4379754,7.652663,7.807557,7.830786,7.8791037,7.91114,7.9404655,7.9486375,7.962322,7.972099,7.9877424,8.001554,8.013835,8.022628,8.029922,8.0359,8.040235,8.045893,8.051935,8.056975,8.057922,8.059899,8.062428,8.062878,8.06107,8.054494,8.046637,8.035997,8.027215,8.01519,8.005478,8.000179,7.9898663,7.9710045,7.9268527,8.019637,7.6746836,6.8901544,5.8549957,5.147431,4.6778684,4.7062087,4.7341495,4.728202,4.7213554,4.7190623,4.7208905,4.726591,4.73427,4.7413855,4.749696,4.75636,4.763095,4.7680564,4.771936,4.7743573,4.775557,4.7763534,4.776846,4.77814,4.7796135,4.782036,4.7840085,4.78611,4.787089,4.7878876,4.78812,4.7900357,4.7926435,4.796286,4.799887,4.8044467,4.8084955,4.812439,4.8145895
4.5257926,4.540097,4.539154,4.6050487,4.534915,5.180137,6.42117,7.5046334,7.6989727,7.8384123,7.8617167,7.9078364,7.9374433,7.963739,7.970475,7.9866242,8.00021,8.01523,8.026281,8.037568,8.046153,8.053272,8.059155,8.063273,8.068727,8.074698,8.079631,8.080457,8.082318,8.084817,8.085113,8.083119,8.076346,8.06842,8.058192,8.049912,8.037286,8.02704,8.023432,8.015288,7.9964924,7.952937,8.039715,7.714117,6.9902544,5.9738665,5.2097974,4.6945186,4.7265525,4.7578616,4.751682,4.744474,4.7419424,4.7435403,4.7491746,4.756896,4.764169,4.7727065,4.779557,4.786279,4.791298,4.7955794,4.7984543,4.799903,4.8007293,4.801045,4.8021297,4.803534,4.805847,4.8076878,4.810039,4.811503,4.812864,4.8133883,4.814971,4.816838,4.819796,4.822995,4.8273616,4.831417,4.835463,4.837244
4.500894,4.516466,4.5129247,4.5860257,4.533006,5.2015743,6.460822,7.5497007,7.73225,7.862832,7.8862667,7.9309306,7.958796,7.982729,7.98814,8.005651,8.021796,8.036836,8.046659,8.057771,8.066462,8.073488,8.079181,8.083075,8.088301,8.094177,8.098996,8.099727,8.101489,8.103946,8.104128,8.102017,8.095061,8.087012,8.076942,8.068932,8.056047,8.045675,8.043167,8.036685,8.018957,7.9769106,8.059676,7.747987,7.067893,6.0644803,5.2586446,4.709781,4.7448077,4.778358,4.771348,4.7635994,4.7611227,4.762689,4.768315,4.776062,4.7833967,4.792043,4.7989607,4.8055944,4.8105254,4.814786,4.817941,4.8200235,4.8213167,4.8215384,4.822426,4.8237505,4.8259134,4.827583,4.8301063,4.8319893,4.833706,4.8341703,4.8334146,4.8321404,4.8323174,4.8341937,4.8380003,4.84255,4.8467064,4.849752
4.467811,4.4854193,4.4787455,4.5618134,4.5342603,5.229151,6.4989114,7.5900745,7.7662997,7.8923645,7.916302,7.9594336,7.9849534,8.007698,8.013669,8.03305,8.051188,8.066553,8.075372,8.085393,8.09322,8.100187,8.106104,8.109967,8.115156,8.121032,8.125886,8.12666,8.128499,8.131026,8.131227,8.129074,8.122005,8.113849,8.103964,8.096134,8.082308,8.07105,8.0694065,8.06462,8.0476675,8.006922,8.086008,7.7879906,7.1498103,6.159868,5.315936,4.7366033,4.775005,4.810005,4.8006563,4.7916765,4.78969,4.791574,4.797393,4.8052826,4.812617,4.821177,4.8278847,4.834178,4.8387866,4.842827,4.846002,4.848494,4.849777,4.849298,4.8494434,4.8505445,4.8525686,4.8544135,4.8552155,4.854477,4.8552246,4.8566294,4.85568,4.8536663,4.8532753,4.8550406,4.8592525,4.864631,4.8692527,4.8736444
4.4438243,4.4628477,4.454919,4.5450864,4.5347643,5.245135,6.5173063,7.609622,7.78676,7.913555,7.937722,7.9797206,8.0034685,8.026762,8.034842,8.0552,8.07328,8.08906,8.097845,8.106566,8.113081,8.120049,8.126445,8.130473,8.135821,8.14179,8.146806,8.147741,8.149799,8.152481,8.152834,8.150741,8.143707,8.135539,8.125849,8.118069,8.102909,8.0902605,8.089017,8.085347,8.06827,8.02778,8.105166,7.814804,7.1988378,6.216413,5.3528934,4.7586813,4.800296,4.836173,4.824219,4.8138995,4.8124685,4.815308,4.8220873,4.830453,4.837565,4.845495,4.851417,4.8571887,4.861544,4.8654876,4.8685794,4.8710318,4.871701,4.870105,4.869269,4.8701854,4.8724008,4.8750505,4.8725204,4.866241,4.8646817,4.8679643,4.870027,4.871118,4.873586,4.87691,4.8824415,4.888373,4.8935485,4.898224
4.416826,4.438007,4.4298697,4.5277767,4.534562,5.2596784,6.5331116,7.6268187,7.8064537,7.9366403,7.963269,8.004747,8.025455,8.049413,8.060904,8.085742,8.106959,8.123444,8.130063,8.135009,8.138269,8.145045,8.152478,8.15683,8.162491,8.168631,8.173871,8.174991,8.177289,8.180135,8.180629,8.178565,8.171555,8.16338,8.153928,8.146197,8.129476,8.115025,8.113638,8.110399,8.092313,8.051208,8.127321,7.8421907,7.2394285,6.2664466,5.4009995,4.801981,4.8400474,4.871744,4.857385,4.8462324,4.845986,4.8469014,4.850534,4.8577127,4.8657956,4.8757086,4.883485,4.8894258,4.89273,4.895656,4.897526,4.899093,4.8988647,4.8967032,4.895087,4.8954372,4.8963933,4.897703,4.894435,4.88845,4.8872285,4.8909254,4.894943,4.8983984,4.9031973,4.908062,4.9152308,4.9222236,4.9282627,4.933415
4.4020114,4.4248614,4.417627,4.5195007,4.533504,5.264544,6.5380354,7.632719,7.8144174,7.9482765,7.978199,8.020026,8.038115,8.062282,8.076356,8.106755,8.132791,8.149913,8.153383,8.154212,8.154126,8.160613,8.169032,8.17367,8.179596,8.1858835,8.191271,8.192487,8.194897,8.197819,8.198348,8.1962595,8.189235,8.181056,8.171756,8.164065,8.146465,8.130862,8.128932,8.125264,8.105918,8.063744,8.139702,7.8546624,7.249349,6.2825346,5.4331164,4.8413363,4.8709598,4.895755,4.880636,4.8697505,4.870736,4.867741,4.865582,4.8704586,4.880251,4.8938484,4.905283,4.91204,4.9140286,4.9155235,4.9156537,4.91596,4.915077,4.913287,4.9116025,4.9113703,4.9102,4.908496,4.907746,4.908365,4.910213,4.9124403,4.91593,4.919334,4.9243135,4.9296827,4.9377937,4.945763,4.9524517,4.9580235
4.3884435,4.413142,4.407189,4.513198,4.5341263,5.2707996,6.54416,7.6405106,7.825477,7.964633,7.9989295,8.041924,8.057473,8.082663,8.100124,8.135842,8.165734,8.182672,8.182599,8.179501,8.176501,8.182755,8.192124,8.197072,8.203278,8.209694,8.2152,8.216498,8.218985,8.221936,8.222475,8.220373,8.213348,8.20518,8.195912,8.188148,8.170022,8.153559,8.150431,8.145403,8.124553,8.081016,8.155945,7.8702087,7.261642,6.3023586,5.4722834,4.8900986,4.910875,4.9285836,4.913,4.9013944,4.9020514,4.896377,4.8911896,4.894775,4.905433,4.9208016,4.9340706,4.9414186,4.9430027,4.94394,4.943344,4.9431596,4.942072,4.9406714,4.9384828,4.9366875,4.934737,4.9334397,4.9352036,4.938999,4.942485,4.9441257,4.9475675,4.9511337,4.9564686,4.9623666,4.971326,4.9802537,4.9878683,4.9943304
4.3849325,4.4105635,4.4055686,4.5132737,4.536287,5.274674,6.5479474,7.6457415,7.8331223,7.9759264,8.013022,8.057312,8.071973,8.098461,8.118159,8.15593,8.186534,8.202549,8.200518,8.195857,8.19199,8.198191,8.207945,8.21306,8.219399,8.225856,8.231385,8.232703,8.235179,8.238092,8.238602,8.236494,8.229484,8.221334,8.211961,8.204052,8.186079,8.169548,8.165217,8.158592,8.136728,8.092192,8.165892,7.8786993,7.266756,6.311979,5.4952946,4.9207935,4.936956,4.9511566,4.9357324,4.9228973,4.9218826,4.9161434,4.912206,4.9161577,4.9264116,4.9408264,4.9532585,4.9606833,4.962938,4.964436,4.9644504,4.9647574,4.9640136,4.962836,4.9600997,4.9568143,4.955736,4.9576006,4.960554,4.9628816,4.965901,4.968021,4.9717803,4.9755087,4.9810696,4.9871807,4.9964027,5.0057354,5.0140047,5.021291
4.3858557,4.412416,4.4081073,4.5171843,4.541292,5.2835336,6.5623384,7.664331,7.8517265,7.9944773,8.031556,8.07637,8.091811,8.121267,8.144076,8.182953,8.212353,8.226551,8.222374,8.21563,8.21058,8.216725,8.22704,8.232438,8.239025,8.245575,8.251169,8.252538,8.254989,8.257819,8.258223,8.256045,8.249035,8.240944,8.231514,8.223485,8.205684,8.188922,8.182996,8.173785,8.148888,8.101549,8.173822,7.884843,7.266699,6.319241,5.5253944,4.9649568,4.9747577,4.983863,4.9683785,4.9535937,4.95019,4.944865,4.943391,4.948145,4.9577994,4.971383,4.983093,4.9905486,4.993285,4.995118,4.9954877,4.996089,4.995543,4.9943023,4.991821,4.989098,4.988469,4.9903717,4.9933186,4.995585,4.998839,5.0013366,5.0055113,5.009544,5.015545,5.0220933,5.0319123,5.041891,5.050836,5.0588927
4.3935404,4.4203877,4.4157796,4.5253,4.55003,5.296297,6.581838,7.6869984,7.871447,8.010243,8.044735,8.089153,8.1066,8.138892,8.163732,8.20182,8.228543,8.241022,8.235909,8.22801,8.22236,8.228507,8.239189,8.244824,8.251624,8.25825,8.263894,8.265295,8.2676935,8.270417,8.270672,8.268387,8.261338,8.25329,8.243825,8.235725,8.218122,8.201181,8.193847,8.182259,8.154452,8.104359,8.175329,7.884328,7.2594957,6.3183084,5.5458984,4.999611,5.0048757,5.0101366,4.994418,4.9780097,4.972761,4.968287,4.969394,4.9749866,4.9840155,4.997109,5.0084314,5.015868,5.018824,5.0208077,5.021342,5.0220776,5.0216084,5.0201087,5.0184083,5.017649,5.0169873,5.016519,5.018271,5.0211906,5.024938,5.0276723,5.0321894,5.0364985,5.0429,5.049837,5.060195,5.0706625,5.0799685,5.0883875
4.4068522,4.4338264,4.42761,4.5388713,4.569872,5.323011,6.612208,7.71616,7.8950686,8.028391,8.060797,8.104774,8.123799,8.158115,8.184281,8.221213,8.245441,8.256775,8.251368,8.242531,8.236246,8.242424,8.253483,8.2593775,8.266381,8.273047,8.278669,8.280042,8.282303,8.284861,8.284882,8.282432,8.275249,8.267168,8.257575,8.249329,8.23188,8.214597,8.204858,8.19037,8.161378,8.109594,8.177477,7.8817215,7.247301,6.3144865,5.571196,5.0443754,5.0438485,5.0438995,5.0274286,5.0096264,5.0033255,4.999085,5.001373,5.0068793,5.015269,5.0288568,5.0410657,5.048865,5.051958,5.0541797,5.054957,5.0558987,5.055581,5.0539813,5.0528092,5.0534396,5.0519753,5.048584,5.049194,5.0534024,5.0579643,5.0608516,5.0657396,5.070386,5.077273,5.084681,5.0956683,5.106716,5.116518,5.1253753
4.4253745,4.4520326,4.442731,4.557111,4.600945,5.3625546,6.648628,7.7444134,7.915725,8.042584,8.073549,8.116938,8.136808,8.17158,8.197699,8.233386,8.256118,8.267054,8.261925,8.252769,8.246192,8.252417,8.263712,8.269828,8.277016,8.283735,8.28935,8.290699,8.292833,8.295241,8.295019,8.292379,8.284978,8.27677,8.266954,8.258517,8.241134,8.223504,8.211389,8.194533,8.165989,8.113879,8.178634,7.877445,7.2332287,6.3074694,5.590952,5.082769,5.077994,5.073909,5.0564985,5.0383034,5.032405,5.027873,5.0295367,5.034448,5.0427475,5.0573745,5.0709047,5.079113,5.082168,5.08456,5.0855317,5.086647,5.0864954,5.084954,5.0840364,5.08526,5.083048,5.0777855,5.077539,5.082399,5.087404,5.0904408,5.0956264,5.100554,5.1078486,5.115651,5.127148,5.1386523,5.1488585,5.15802
4.448314,4.474447,4.4606457,4.580522,4.6457047,5.419251,6.696026,7.7767596,7.9380326,8.057027,8.086984,8.129759,8.150152,8.184862,8.210612,8.245788,8.268019,8.278254,8.272527,8.262789,8.256009,8.262463,8.274219,8.280623,8.288072,8.294932,8.300655,8.302072,8.304157,8.306447,8.305978,8.303111,8.295424,8.287023,8.276884,8.268174,8.250805,8.232842,8.218474,8.199294,8.170684,8.118262,8.181423,7.8756475,7.2203646,6.300615,5.611149,5.1223893,5.1141257,5.106443,5.0880327,5.070312,5.0660067,5.0609317,5.0607915,5.0655813,5.0749354,5.0904207,5.104486,5.112812,5.115755,5.1182346,5.119376,5.1206565,5.1207085,5.119303,5.118584,5.119987,5.1179686,5.112869,5.112082,5.1160083,5.1207175,5.124179,5.1297417,5.134963,5.1426864,5.1508956,5.162908,5.1748753,5.185495,5.1949925
4.478945,4.5042057,4.4850583,4.611316,4.7022595,5.487478,6.7478337,7.807701,7.958907,8.0702715,8.099464,8.14138,8.161743,8.195634,8.220528,8.255332,8.27767,8.287639,8.281594,8.271672,8.26478,8.270992,8.282722,8.289416,8.297294,8.304424,8.310415,8.311996,8.31414,8.316365,8.315675,8.312558,8.304497,8.295798,8.285236,8.276214,8.258819,8.2406,8.2243185,8.203267,8.175125,8.122522,8.1835165,7.872564,7.2062206,6.2925296,5.629841,5.1611032,5.1506147,5.1405306,5.121522,5.1044645,5.101592,5.0960717,5.0943203,5.098983,5.1091733,5.1250367,5.1391735,5.147438,5.1502695,5.1527762,5.1540523,5.155476,5.1557555,5.1545696,5.153974,5.1550817,5.1542673,5.151548,5.1505704,5.1518426,5.155334,5.159355,5.165244,5.1707163,5.1788354,5.1874495,5.199977,5.2124186,5.223478,5.233332
4.51004,4.5344353,4.510859,4.64215,4.7542133,5.547494,6.7915225,7.83268,7.976636,8.082297,8.110541,8.151389,8.171496,8.204405,8.228375,8.262485,8.284714,8.294851,8.28918,8.279532,8.272547,8.278036,8.289223,8.296175,8.304596,8.312062,8.318403,8.320193,8.322452,8.324652,8.323778,8.320432,8.31198,8.302949,8.291967,8.282671,8.2652645,8.2468605,8.228921,8.206299,8.179143,8.126068,8.182898,7.865752,7.1901383,6.28375,5.6469035,5.197504,5.185026,5.173096,5.154089,5.137039,5.1341653,5.1286163,5.126765,5.1308203,5.140388,5.15626,5.170738,5.178989,5.181726,5.1842422,5.185605,5.1871305,5.1875896,5.1866064,5.186055,5.1866627,5.1874223,5.187935,5.1868434,5.1847196,5.186526,5.1910715,5.197198,5.2028913,5.211387,5.220427,5.233506,5.246473,5.2580256,5.2682776
4.5536733,4.576799,4.54819,4.683925,4.817859,5.6169195,6.83912,7.8578506,7.9955087,8.096055,8.123075,8.162647,8.182462,8.214728,8.2382,8.271175,8.292667,8.303667,8.299463,8.2905445,8.283128,8.286806,8.296427,8.303568,8.312728,8.320602,8.327376,8.329419,8.331828,8.334019,8.332962,8.329365,8.320483,8.311079,8.299646,8.290077,8.272668,8.25417,8.234869,8.211056,8.185447,8.131861,8.183484,7.858908,7.1729913,6.2749066,5.6668077,5.239586,5.225951,5.2129264,5.194249,5.1763806,5.1720567,5.166932,5.1666536,5.1705947,5.1789694,5.1938815,5.207826,5.21597,5.2189455,5.221579,5.223132,5.224851,5.2255926,5.2248087,5.2246137,5.2252626,5.228037,5.2318316,5.2306952,5.2252216,5.2252955,5.230258,5.2365084,5.242354,5.251163,5.2606077,5.274235,5.287748,5.299816,5.3104854
4.5928497,4.6145954,4.581924,4.720243,4.8699026,5.671658,6.875327,7.8761067,8.009831,8.107063,8.133027,8.171665,8.191407,8.22365,8.247185,8.279049,8.299525,8.3118725,8.309641,8.301077,8.292597,8.294326,8.302355,8.309584,8.319342,8.327505,8.334589,8.336809,8.33935,8.341583,8.340277,8.336285,8.327182,8.317814,8.306219,8.296454,8.279083,8.260581,8.240484,8.216018,8.191653,8.137804,8.185657,7.8561006,7.16373,6.2720714,5.6840014,5.2724643,5.258491,5.245052,5.2266626,5.207401,5.200894,5.1963778,5.198542,5.2031784,5.210727,5.22436,5.237181,5.2452326,5.248704,5.251563,5.253354,5.2553053,5.2562065,5.2552805,5.2554946,5.2569146,5.2611985,5.266526,5.2653017,5.2581587,5.257342,5.262475,5.268749,5.2746572,5.283635,5.2933235,5.3072906,5.321149,5.333543,5.3444676
4.6424637,4.663334,4.6257596,4.7667646,4.93485,5.7393227,6.920467,7.899389,8.028177,8.12133,8.14609,8.183822,8.203741,8.236983,8.261635,8.292217,8.310671,8.323529,8.323143,8.316356,8.307989,8.306736,8.311817,8.319085,8.329657,8.338149,8.345555,8.347947,8.350466,8.352473,8.351266,8.347649,8.33798,8.327541,8.315283,8.3054495,8.288032,8.269535,8.249002,8.224335,8.201585,8.147416,8.19212,7.8546495,7.1469836,6.260154,5.7021303,5.3152366,5.301882,5.2885118,5.270292,5.250009,5.2418613,5.238017,5.242292,5.2479286,5.2549453,5.26618,5.2764845,5.284163,5.2884226,5.2915134,5.2936783,5.295992,5.297712,5.2976456,5.2993383,5.3021035,5.3078403,5.3139586,5.3127456,5.304809,5.303529,5.3086715,5.3148575,5.3207245,5.329764,5.339637,5.353919,5.368144,5.380885,5.3921137
4.67488,4.6960807,4.6548905,4.798045,4.9802523,5.787678,6.9531517,7.916542,8.04151,8.131678,8.155784,8.193148,8.213404,8.248044,8.274166,8.304044,8.320665,8.3327875,8.332933,8.3284025,8.321277,8.317325,8.319591,8.327214,8.338776,8.347505,8.355086,8.35761,8.359893,8.361352,8.360415,8.357754,8.347298,8.335033,8.322098,8.312677,8.29522,8.27662,8.256133,8.231708,8.2100725,8.155533,8.199047,7.8541913,7.1292443,6.2430873,5.710973,5.3459086,5.333532,5.320447,5.302167,5.2819853,5.273913,5.270362,5.2749405,5.2811985,5.288254,5.2970595,5.3046265,5.311895,5.3168907,5.3199687,5.322328,5.324933,5.3278584,5.329442,5.3332067,5.3373075,5.3441396,5.3505335,5.349264,5.3409553,5.339457,5.3446045,5.350695,5.3564754,5.365487,5.375434,5.3898935,5.404359,5.4173307,5.4287844
