18.28087,24.24321,24.869698,24.113548,24.132898,24.14091,24.16909,24.174513,24.153622,24.121313,24.096243,24.07167,24.062094,24.05812,24.06248,24.063053,24.06142,24.05805,24.053036,24.047052,24.041027,24.037088,24.032637,24.02784,24.023724,24.023018,24.02019,24.01662,24.009504,24.002998,23.996307,23.99329,23.988466,23.98501,23.981642,23.979916,23.977781,23.975876,23.973131,23.970016,23.966936,23.96379,23.9617,23.958641,23.955591,23.951426,23.948542,23.944078,23.940586,23.935894,23.932812,23.929258,23.927277,23.92395,23.92106,23.917273,23.91351,23.907946,23.90183,23.895609,23.888723,23.882236,23.874514,23.868263,23.860376,23.854641,23.846537,23.840683,23.83143,23.824419,23.81297,23.8038,23.789326,23.776934,23.757929,23.740702,23.719412,23.700516,23.679914,23.660372,23.641623,23.622507,23.607182,23.589863,23.576597,23.560894,23.550505,23.537182,23.528215,23.518208,23.513176,23.508,23.506208,23.505987,23.507683,23.508003,23.508825,23.514095,23.5192,23.523132,23.51709,23.503975,23.47454,23.436424,23.409082,23.405632,23.563375,24.143263,22.491198,19.632877,14.460317
18.06398,24.2646,24.897139,24.106104,24.130041,24.137623,24.157978,24.15491,24.130283,24.095022,24.069511,24.049929,24.047419,24.044369,24.044617,24.043047,24.040678,24.036652,24.031412,24.025055,24.018766,24.014683,24.010172,24.00531,24.00128,24.000765,23.998173,23.994724,23.987785,23.981403,23.975069,23.97242,23.967754,23.964188,23.96069,23.95881,23.956474,23.954327,23.951202,23.947718,23.94436,23.941063,23.938883,23.935955,23.93315,23.929451,23.926947,23.923132,23.920156,23.916317,23.9139,23.91122,23.909817,23.90736,23.905182,23.902401,23.899517,23.894905,23.889599,23.884212,23.878067,23.872261,23.864899,23.858614,23.85044,23.84447,23.835863,23.829561,23.81943,23.811619,23.799309,23.789711,23.774626,23.761839,23.742468,23.725119,23.70377,23.684898,23.664185,23.644575,23.625895,23.60697,23.59183,23.57482,23.561844,23.546528,23.536375,23.523582,23.515106,23.505983,23.501678,23.497988,23.49763,23.499847,23.503777,23.508345,23.510618,23.508787,23.50423,23.501783,23.496918,23.495611,23.47316,23.422276,23.396395,23.415705,23.593727,24.161306,22.61743,19.938524,14.769136
17.916061,24.290407,24.914295,24.087172,24.116821,24.124886,24.135452,24.121807,24.092234,24.05698,24.036518,24.021288,24.020414,24.016802,24.014708,24.011885,24.009245,24.005068,23.99984,23.993185,23.986464,23.981976,23.977118,23.972078,23.967995,23.967506,23.965117,23.961912,23.955341,23.949223,23.943346,23.941065,23.936785,23.933401,23.930063,23.928226,23.925968,23.923836,23.920639,23.917048,23.913578,23.910341,23.908344,23.90592,23.903648,23.900764,23.89888,23.895983,23.89368,23.890823,23.889112,23.887384,23.886644,23.885164,23.883791,23.88217,23.880295,23.876787,23.872402,23.867935,23.862576,23.85745,23.850489,23.844286,23.835857,23.82958,23.820263,23.813305,23.802013,23.793224,23.779753,23.769505,23.753656,23.740463,23.720596,23.70296,23.68136,23.66234,23.641361,23.621553,23.602787,23.583961,23.56902,23.552353,23.539627,23.524752,23.514948,23.502905,23.495123,23.487059,23.483536,23.4813,23.482277,23.486752,23.492756,23.500698,23.504858,23.501991,23.493279,23.482754,23.47501,23.483038,23.47005,23.414877,23.396866,23.439085,23.627382,24.160484,22.761702,20.342903,15.182745
17.927692,24.301788,24.907791,24.06653,24.10009,24.109636,24.11436,24.094671,24.062328,24.030174,24.016987,24.003271,23.998302,23.992899,23.991018,23.988203,23.985804,23.98202,23.977108,23.970486,23.96354,23.958757,23.953585,23.948414,23.944181,23.943518,23.9411,23.93803,23.931704,23.925777,23.92016,23.918047,23.914146,23.911118,23.908112,23.906466,23.904491,23.902603,23.899656,23.896269,23.892904,23.889889,23.88822,23.886345,23.884552,23.882334,23.880936,23.878677,23.876802,23.87449,23.87312,23.871891,23.87152,23.870565,23.869625,23.868626,23.867306,23.864439,23.860584,23.856606,23.851622,23.846792,23.840025,23.83395,23.825418,23.81891,23.809101,23.801716,23.789719,23.780376,23.76613,23.755354,23.73897,23.725525,23.705261,23.687334,23.665424,23.646183,23.624926,23.604898,23.585941,23.567062,23.552202,23.535719,23.523098,23.508505,23.498972,23.487509,23.480276,23.472918,23.469831,23.46832,23.469902,23.475351,23.48224,23.491028,23.496471,23.498524,23.492716,23.476946,23.463814,23.47268,23.465517,23.41643,23.408915,23.463413,23.646069,24.139313,22.83658,20.608429,15.461443
18.033308,24.318306,24.895987,24.047728,24.086443,24.098066,24.094847,24.070177,24.03962,24.00937,23.997213,23.982574,23.975422,23.968779,23.966904,23.964159,23.962147,23.958933,23.9545,23.948057,23.940973,23.935915,23.93044,23.925184,23.92087,23.920074,23.917713,23.914845,23.90892,23.903355,23.89813,23.89622,23.892702,23.889996,23.887308,23.885845,23.884119,23.882439,23.879725,23.876545,23.873314,23.87053,23.869164,23.867792,23.866436,23.864887,23.86404,23.86254,23.861183,23.85962,23.858768,23.858324,23.85854,23.858362,23.85801,23.857866,23.857288,23.855227,23.852,23.848595,23.84403,23.839533,23.832918,23.826868,23.81807,23.811104,23.800983,23.79366,23.78192,23.772924,23.75837,23.746815,23.728779,23.713726,23.691998,23.673372,23.650837,23.631296,23.609545,23.58911,23.569849,23.550852,23.536036,23.519669,23.507063,23.492651,23.483355,23.472382,23.4656,23.458832,23.456121,23.455309,23.457504,23.463926,23.471676,23.481407,23.487915,23.492586,23.488955,23.473326,23.459476,23.46648,23.462603,23.422388,23.426535,23.490555,23.659456,24.089758,22.970297,21.089682,15.993121
18.183546,24.32774,24.881342,24.038702,24.081484,24.095314,24.086864,24.061323,24.035997,24.006422,23.990055,23.972645,23.96518,23.958126,23.956327,23.953796,23.952185,23.949505,23.945541,23.939417,23.93244,23.92733,23.92178,23.916563,23.912289,23.911455,23.909163,23.906427,23.900797,23.89552,23.890556,23.888737,23.885384,23.882801,23.88027,23.878923,23.877346,23.875807,23.873264,23.870258,23.867178,23.864557,23.863335,23.862165,23.860962,23.859718,23.859161,23.858084,23.857025,23.855934,23.855452,23.855595,23.856276,23.856655,23.85669,23.85713,23.857044,23.855492,23.85263,23.84954,23.845175,23.840837,23.834244,23.828133,23.81909,23.811752,23.80159,23.794592,23.783575,23.775303,23.760895,23.748817,23.72931,23.71265,23.689522,23.670258,23.647158,23.62736,23.605152,23.584337,23.564816,23.545692,23.530851,23.51447,23.501783,23.487368,23.47816,23.467348,23.460697,23.454092,23.451488,23.450895,23.453297,23.459991,23.46794,23.477823,23.484533,23.489296,23.486944,23.476122,23.465054,23.466805,23.461422,23.429945,23.441563,23.506409,23.65728,24.031301,23.077133,21.50811,16.477858
18.288683,24.333494,24.866465,24.026974,24.077068,24.095486,24.081644,24.055254,24.035484,24.007961,23.98901,23.969622,23.96146,23.953745,23.951849,23.949438,23.948235,23.946066,23.942596,23.936886,23.930153,23.925108,23.919605,23.914516,23.910398,23.909643,23.907509,23.904932,23.899534,23.894436,23.88962,23.887833,23.88446,23.881828,23.87934,23.878119,23.87678,23.875507,23.87322,23.870441,23.867601,23.865177,23.864052,23.862953,23.861769,23.860647,23.860258,23.859457,23.858606,23.85792,23.857796,23.85855,23.859741,23.860744,23.86123,23.86234,23.862823,23.861862,23.85942,23.856674,23.85254,23.84842,23.841913,23.83577,23.826572,23.819143,23.80852,23.800962,23.788967,23.779863,23.764761,23.75254,23.733145,23.716803,23.693666,23.674139,23.650671,23.63046,23.607758,23.586552,23.566818,23.547634,23.532784,23.516422,23.503712,23.489372,23.480316,23.4697,23.46317,23.456764,23.454315,23.453892,23.456371,23.463089,23.470978,23.4807,23.487331,23.492052,23.490406,23.482937,23.47244,23.46641,23.457935,23.43615,23.454615,23.517632,23.645555,23.957289,23.173971,21.930267,16.990358
18.323843,24.333427,24.858612,24.021305,24.076345,24.098383,24.08264,24.056736,24.04031,24.014242,23.994022,23.973692,23.96518,23.957098,23.955112,23.95285,23.952028,23.950325,23.94736,23.942171,23.935898,23.93115,23.925936,23.921135,23.917305,23.916704,23.914724,23.912245,23.90693,23.90186,23.897017,23.895163,23.891626,23.888844,23.886324,23.88522,23.884119,23.883137,23.881117,23.87859,23.876028,23.873795,23.872719,23.87157,23.870312,23.869137,23.868748,23.867987,23.867168,23.866627,23.866669,23.86775,23.869246,23.870607,23.87135,23.872843,23.873655,23.873047,23.870852,23.868275,23.864244,23.860249,23.853817,23.847673,23.838463,23.831177,23.82013,23.81183,23.798466,23.788136,23.772333,23.76034,23.742018,23.726986,23.704697,23.685265,23.661736,23.64121,23.618196,23.596754,23.576948,23.557766,23.542894,23.526506,23.513756,23.49941,23.490412,23.479805,23.473223,23.466768,23.4643,23.463686,23.465908,23.472115,23.479465,23.488428,23.494417,23.498362,23.496496,23.490982,23.47984,23.46605,23.45346,23.439077,23.460749,23.518986,23.62361,23.883247,23.220772,22.214357,17.367725
18.33207,24.332455,24.856314,24.019949,24.074873,24.097828,24.083712,24.058847,24.042192,24.015524,23.994675,23.97381,23.965143,23.956955,23.955076,23.953169,23.952896,23.951944,23.94977,23.94535,23.93977,23.93554,23.930847,23.926537,23.923096,23.922598,23.920698,23.918272,23.91302,23.907986,23.90309,23.901121,23.897524,23.894772,23.892376,23.891472,23.890665,23.890007,23.888361,23.886196,23.883984,23.882046,23.881145,23.880148,23.87899,23.877947,23.877668,23.877031,23.876276,23.875835,23.875954,23.877216,23.878895,23.880447,23.881313,23.88302,23.884033,23.883675,23.88167,23.879206,23.875225,23.871277,23.864887,23.858784,23.849613,23.842354,23.83127,23.822891,23.809425,23.79902,23.783257,23.771399,23.753357,23.738586,23.71646,23.697014,23.673418,23.652742,23.62953,23.60792,23.588074,23.568876,23.553967,23.53746,23.524555,23.51004,23.500957,23.490183,23.48344,23.476686,23.473965,23.472843,23.474579,23.479977,23.486568,23.49442,23.499475,23.502401,23.500185,23.496431,23.48459,23.463251,23.44668,23.43963,23.464315,23.519114,23.593857,23.787474,23.248474,22.498768,17.74658
18.310976,24.335934,24.864616,24.026352,24.076769,24.097141,24.085566,24.06156,24.042995,24.01504,23.994257,23.973417,23.964844,23.95681,23.955156,23.953726,23.95406,23.953924,23.952623,23.949118,23.94441,23.94085,23.936838,23.933128,23.930172,23.929827,23.92803,23.92564,23.920427,23.915426,23.910458,23.908358,23.9047,23.90199,23.899729,23.899021,23.89846,23.898079,23.89679,23.894995,23.893127,23.891483,23.890755,23.88992,23.8889,23.888008,23.887814,23.887259,23.886536,23.886114,23.88622,23.887497,23.889194,23.890741,23.891582,23.89328,23.89431,23.894014,23.892067,23.889608,23.885607,23.88163,23.875248,23.86918,23.860098,23.85289,23.842037,23.83391,23.82097,23.811056,23.795818,23.784214,23.766325,23.75152,23.729483,23.710148,23.686668,23.666046,23.642813,23.621166,23.60139,23.582224,23.567255,23.550573,23.537474,23.522692,23.513437,23.502327,23.495295,23.488037,23.484911,23.483013,23.484022,23.488249,23.49376,23.500065,23.503786,23.505217,23.502134,23.498867,23.486486,23.460922,23.442492,23.440653,23.466496,23.517979,23.56663,23.702719,23.26891,22.736805,18.111343
18.297132,24.350014,24.88055,24.036777,24.082874,24.09941,24.087168,24.062725,24.043968,24.015854,23.995043,23.974232,23.965752,23.957874,23.95642,23.955431,23.956308,23.956825,23.956224,23.953543,23.949638,23.946657,23.943213,23.939985,23.937483,23.937378,23.935762,23.93343,23.928286,23.923328,23.918324,23.91613,23.912338,23.90953,23.907259,23.906637,23.906195,23.905964,23.904886,23.903326,23.901693,23.900215,23.899517,23.898674,23.897676,23.896778,23.896568,23.895987,23.895252,23.894821,23.894932,23.896202,23.897898,23.89941,23.900208,23.901869,23.902878,23.902563,23.900606,23.898132,23.89411,23.890116,23.883715,23.877617,23.868582,23.86148,23.850807,23.842806,23.830154,23.820522,23.805744,23.794506,23.77699,23.762375,23.74063,23.72151,23.69824,23.677723,23.654507,23.632853,23.613192,23.594095,23.579082,23.562258,23.549036,23.534065,23.524693,23.5133,23.505983,23.498327,23.494917,23.492388,23.492756,23.49591,23.5004,23.505262,23.507704,23.50762,23.50353,23.499823,23.487532,23.461718,23.444302,23.445684,23.47198,23.521126,23.55353,23.649242,23.310059,22.95925,18.482645
18.28618,24.361217,24.896364,24.04966,24.08938,24.099741,24.086164,24.06116,24.042648,24.01477,23.994068,23.973446,23.96513,23.957453,23.956184,23.955639,23.95705,23.958187,23.958271,23.956448,23.953411,23.951065,23.94825,23.945545,23.943554,23.943737,23.942375,23.940134,23.935112,23.930246,23.92528,23.92305,23.919199,23.916346,23.914127,23.913626,23.913328,23.913273,23.912447,23.911173,23.909828,23.908583,23.90797,23.90723,23.906359,23.905594,23.90544,23.904947,23.904284,23.90394,23.904104,23.905403,23.907085,23.908558,23.909304,23.910885,23.911823,23.911448,23.909452,23.906935,23.902884,23.898869,23.89247,23.886358,23.877422,23.870483,23.860064,23.852236,23.839949,23.830654,23.816444,23.80567,23.788668,23.774345,23.753077,23.734333,23.711472,23.691204,23.668142,23.646582,23.627123,23.608139,23.593061,23.576052,23.562681,23.547466,23.537926,23.526134,23.518429,23.510199,23.506386,23.502968,23.50245,23.50414,23.507254,23.510202,23.510956,23.508886,23.503386,23.498444,23.48639,23.462336,23.44741,23.451256,23.476566,23.520546,23.543589,23.6146,23.367188,23.17245,18.908028
18.284561,24.360445,24.901987,24.058365,24.09245,24.097351,24.083246,24.058186,24.03982,24.012114,23.991514,23.97106,23.962873,23.955309,23.954126,23.95386,23.955635,23.957176,23.957716,23.956476,23.954042,23.952154,23.949791,23.947453,23.9458,23.94617,23.944958,23.942768,23.937807,23.93299,23.928041,23.925793,23.921942,23.919113,23.91698,23.9166,23.916441,23.91655,23.915955,23.914944,23.913858,23.912863,23.912405,23.91187,23.911215,23.910704,23.910698,23.910395,23.909863,23.909666,23.909906,23.91128,23.912977,23.91446,23.915186,23.916725,23.91762,23.91723,23.915232,23.912695,23.908642,23.904636,23.89829,23.892233,23.883442,23.876656,23.866476,23.858818,23.846857,23.837841,23.824087,23.813675,23.797106,23.783064,23.762234,23.743856,23.72138,23.701368,23.678495,23.657045,23.637764,23.61885,23.603695,23.5865,23.572979,23.55754,23.547846,23.535713,23.52768,23.518929,23.514723,23.510477,23.509155,23.509518,23.511404,23.512665,23.51197,23.508259,23.50161,23.4957,23.483732,23.460794,23.447508,23.453268,23.477062,23.514383,23.53419,23.597174,23.417257,23.324743,19.239443
18.286713,24.353743,24.902283,24.063917,24.091501,24.090475,24.076403,24.051971,24.034096,24.006891,23.986519,23.966368,23.958364,23.950962,23.949867,23.949873,23.952011,23.95402,23.955118,23.954565,23.952871,23.951569,23.949844,23.94806,23.946945,23.947605,23.94672,23.94474,23.940134,23.935614,23.930996,23.928926,23.925425,23.922905,23.921183,23.921127,23.921337,23.921783,23.921635,23.921093,23.920422,23.919857,23.919739,23.919655,23.919418,23.919415,23.91973,23.919865,23.919653,23.91982,23.920252,23.921808,23.923561,23.925114,23.925858,23.927357,23.928179,23.92776,23.925743,23.923176,23.919088,23.915049,23.90871,23.902685,23.894001,23.887327,23.877333,23.869806,23.858124,23.849352,23.835995,23.82589,23.809711,23.795948,23.775593,23.75764,23.735641,23.715982,23.693417,23.672197,23.653202,23.634434,23.619246,23.601856,23.588156,23.572405,23.562483,23.549837,23.541315,23.531805,23.527023,23.521664,23.519295,23.51801,23.518408,23.517628,23.515152,23.509346,23.50113,23.493824,23.481636,23.45963,23.448,23.456186,23.477758,23.505737,23.523531,23.58512,23.461803,23.443377,19.612179
18.291164,24.34719,24.898993,24.06409,24.087725,24.083418,24.069763,24.046177,24.028845,24.002178,23.982018,23.962132,23.954262,23.94699,23.94596,23.946114,23.948452,23.950794,23.952307,23.952229,23.951061,23.950197,23.948982,23.947666,23.947037,23.947943,23.947407,23.945686,23.941547,23.937422,23.933279,23.931479,23.928476,23.926386,23.925177,23.925484,23.9261,23.92687,23.927166,23.92706,23.926756,23.926588,23.92681,23.927185,23.92734,23.927826,23.92846,23.929047,23.929163,23.929718,23.930351,23.932104,23.933918,23.935556,23.936335,23.93781,23.938572,23.938114,23.936077,23.933475,23.929338,23.92523,23.918829,23.912788,23.904104,23.897434,23.887468,23.87997,23.868374,23.859707,23.846489,23.836489,23.820465,23.806835,23.786728,23.76903,23.747337,23.727924,23.705612,23.684607,23.665852,23.64723,23.632067,23.614569,23.600739,23.584734,23.574621,23.561543,23.552616,23.542501,23.537283,23.531105,23.528004,23.525616,23.525051,23.522932,23.519249,23.511948,23.502512,23.49412,23.48149,23.459549,23.448734,23.45894,23.479118,23.50049,23.51655,23.57919,23.476543,23.477682,19.844593
